"fue","MUE"
"fue 1","MUE 3"
"fue 3","MUE 25"
"fue 5","MUE 1"
"fue 7","MUE 6"
"fue 14","MUE 36"
"fue 15","MUE 33"
"fue 18","MUE 9"
"fue 19","MUE 30"
"fue 20","MUE 12"
"fue 21","MUE 19"
"fue 25","MUE 2"
"fue 29","MUE 31"
"fue 31","MUE 15"
"fue 33","MUE 17"
"fue 34","MUE 22"
"fue 35","MUE 14"
"fue 38","MUE 8"
"fue 40","MUE 29"
"fue 41","MUE 35"
"fue 43","MUE 32"
"fue 46","MUE 16"
"fue 48","MUE 18"
"fue 49","MUE 4"
"fue 50","MUE 27"
"fue 51","MUE 28"
"fue 56","MUE 23"
"fue 59","MUE 26"
"fue 60","MUE 34"
"fue 66","MUE 11"
"fue 68","MUE 20"
"fue 70","MUE 13"
"fue 71","MUE 21"
"fue 74","MUE 7"
"fue 75","MUE 5"
"fue 76","MUE 10"
"fue 78","MUE 24"
