"fue","MUE"
"fue 1","MUE 12"
"fue 4","MUE 20"
"fue 5","MUE 13"
"fue 7","MUE 16"
"fue 8","MUE 31"
"fue 9","MUE 23"
"fue 10","MUE 11"
"fue 11","MUE 21"
"fue 12","MUE 14"
"fue 13","MUE 33"
"fue 15","MUE 15"
"fue 17","MUE 25"
"fue 19","MUE 30"
"fue 21","MUE 8"
"fue 22","MUE 9"
"fue 23","MUE 7"
"fue 24","MUE 29"
"fue 25","MUE 18"
"fue 26","MUE 27"
"fue 27","MUE 2"
"fue 28","MUE 22"
"fue 30","MUE 4"
"fue 34","MUE 34"
"fue 36","MUE 6"
"fue 37","MUE 10"
"fue 38","MUE 1"
"fue 39","MUE 36"
"fue 40","MUE 26"
"fue 41","MUE 28"
"fue 42","MUE 5"
"fue 43","MUE 17"
"fue 44","MUE 24"
"fue 45","MUE 32"
"fue 46","MUE 3"
"fue 47","MUE 19"
"fue 48","MUE 35"
