"fue","MUE"
"fue 4","MUE 27"
"fue 6","MUE 16"
"fue 10","MUE 34"
"fue 11","MUE 20"
"fue 13","MUE 10"
"fue 14","MUE 13"
"fue 17","MUE 6"
"fue 18","MUE 19"
"fue 20","MUE 36"
"fue 22","MUE 7"
"fue 23","MUE 22"
"fue 24","MUE 17"
"fue 27","MUE 1"
"fue 32","MUE 14"
"fue 33","MUE 11"
"fue 35","MUE 33"
"fue 36","MUE 32"
"fue 38","MUE 30"
"fue 47","MUE 12"
"fue 52","MUE 23"
"fue 53","MUE 31"
"fue 54","MUE 3"
"fue 55","MUE 35"
"fue 56","MUE 24"
"fue 58","MUE 8"
"fue 60","MUE 15"
"fue 62","MUE 21"
"fue 65","MUE 29"
"fue 71","MUE 5"
"fue 72","MUE 4"
"fue 74","MUE 26"
"fue 75","MUE 25"
"fue 76","MUE 2"
"fue 80","MUE 18"
"fue 81","MUE 28"
"fue 84","MUE 9"
