"fue","MUE"
"fue 1","MUE 21"
"fue 4","MUE 27"
"fue 5","MUE 15"
"fue 7","MUE 25"
"fue 8","MUE 12"
"fue 9","MUE 13"
"fue 11","MUE 20"
"fue 12","MUE 16"
"fue 18","MUE 4"
"fue 23","MUE 10"
"fue 24","MUE 17"
"fue 25","MUE 28"
"fue 26","MUE 24"
"fue 27","MUE 7"
"fue 29","MUE 29"
"fue 30","MUE 2"
"fue 32","MUE 19"
"fue 33","MUE 35"
"fue 34","MUE 5"
"fue 38","MUE 11"
"fue 39","MUE 36"
"fue 40","MUE 14"
"fue 41","MUE 31"
"fue 44","MUE 8"
"fue 47","MUE 30"
"fue 48","MUE 26"
"fue 49","MUE 3"
"fue 50","MUE 34"
"fue 54","MUE 22"
"fue 56","MUE 18"
"fue 61","MUE 9"
"fue 62","MUE 1"
"fue 64","MUE 23"
"fue 68","MUE 32"
"fue 69","MUE 6"
"fue 70","MUE 33"
