"fue","MUE"
"fue 2","MUE 36"
"fue 6","MUE 27"
"fue 8","MUE 32"
"fue 9","MUE 16"
"fue 12","MUE 3"
"fue 13","MUE 21"
"fue 14","MUE 18"
"fue 15","MUE 23"
"fue 16","MUE 29"
"fue 17","MUE 34"
"fue 19","MUE 30"
"fue 20","MUE 15"
"fue 22","MUE 26"
"fue 23","MUE 10"
"fue 24","MUE 24"
"fue 25","MUE 33"
"fue 26","MUE 20"
"fue 28","MUE 12"
"fue 29","MUE 19"
"fue 30","MUE 28"
"fue 32","MUE 2"
"fue 34","MUE 14"
"fue 36","MUE 5"
"fue 37","MUE 13"
"fue 39","MUE 8"
"fue 40","MUE 9"
"fue 41","MUE 25"
"fue 44","MUE 1"
"fue 45","MUE 22"
"fue 46","MUE 6"
"fue 48","MUE 35"
"fue 49","MUE 11"
"fue 51","MUE 4"
"fue 52","MUE 31"
"fue 53","MUE 7"
"fue 54","MUE 17"
