"fue","MUE"
"fue 2","MUE 21"
"fue 3","MUE 29"
"fue 4","MUE 32"
"fue 5","MUE 12"
"fue 9","MUE 28"
"fue 12","MUE 7"
"fue 15","MUE 19"
"fue 17","MUE 8"
"fue 18","MUE 2"
"fue 19","MUE 17"
"fue 21","MUE 23"
"fue 22","MUE 31"
"fue 25","MUE 9"
"fue 26","MUE 10"
"fue 28","MUE 24"
"fue 30","MUE 11"
"fue 34","MUE 33"
"fue 37","MUE 26"
"fue 38","MUE 4"
"fue 41","MUE 16"
"fue 43","MUE 15"
"fue 44","MUE 18"
"fue 45","MUE 6"
"fue 50","MUE 30"
"fue 56","MUE 20"
"fue 57","MUE 3"
"fue 58","MUE 5"
"fue 64","MUE 1"
"fue 65","MUE 13"
"fue 66","MUE 14"
"fue 67","MUE 22"
"fue 74","MUE 27"
"fue 78","MUE 35"
"fue 79","MUE 25"
"fue 81","MUE 34"
"fue 82","MUE 36"
