"fue","MUE"
"fue 1","MUE 4"
"fue 2","MUE 19"
"fue 5","MUE 25"
"fue 6","MUE 10"
"fue 7","MUE 8"
"fue 8","MUE 7"
"fue 9","MUE 24"
"fue 11","MUE 30"
"fue 12","MUE 16"
"fue 13","MUE 6"
"fue 15","MUE 11"
"fue 16","MUE 27"
"fue 17","MUE 33"
"fue 19","MUE 28"
"fue 21","MUE 1"
"fue 24","MUE 31"
"fue 26","MUE 23"
"fue 29","MUE 13"
"fue 30","MUE 21"
"fue 32","MUE 3"
"fue 33","MUE 29"
"fue 34","MUE 26"
"fue 35","MUE 12"
"fue 39","MUE 22"
"fue 40","MUE 14"
"fue 44","MUE 35"
"fue 45","MUE 32"
"fue 47","MUE 20"
"fue 48","MUE 18"
"fue 49","MUE 34"
"fue 52","MUE 9"
"fue 53","MUE 15"
"fue 54","MUE 5"
"fue 57","MUE 36"
"fue 58","MUE 17"
"fue 60","MUE 2"
