"fue","MUE"
"fue 2","MUE 19"
"fue 3","MUE 16"
"fue 5","MUE 15"
"fue 6","MUE 1"
"fue 8","MUE 5"
"fue 10","MUE 3"
"fue 11","MUE 17"
"fue 12","MUE 2"
"fue 13","MUE 36"
"fue 14","MUE 26"
"fue 15","MUE 34"
"fue 17","MUE 30"
"fue 19","MUE 10"
"fue 20","MUE 33"
"fue 21","MUE 8"
"fue 25","MUE 9"
"fue 26","MUE 28"
"fue 27","MUE 6"
"fue 29","MUE 31"
"fue 32","MUE 29"
"fue 34","MUE 20"
"fue 37","MUE 32"
"fue 39","MUE 25"
"fue 40","MUE 21"
"fue 41","MUE 4"
"fue 42","MUE 35"
"fue 46","MUE 7"
"fue 49","MUE 27"
"fue 50","MUE 12"
"fue 52","MUE 22"
"fue 55","MUE 13"
"fue 57","MUE 18"
"fue 59","MUE 14"
"fue 62","MUE 24"
"fue 63","MUE 23"
"fue 64","MUE 11"
