"fue","MUE"
"fue 2","MUE 25"
"fue 5","MUE 11"
"fue 6","MUE 5"
"fue 9","MUE 4"
"fue 10","MUE 7"
"fue 11","MUE 1"
"fue 12","MUE 23"
"fue 13","MUE 17"
"fue 14","MUE 2"
"fue 15","MUE 14"
"fue 17","MUE 29"
"fue 18","MUE 27"
"fue 20","MUE 12"
"fue 21","MUE 36"
"fue 22","MUE 28"
"fue 23","MUE 8"
"fue 24","MUE 20"
"fue 27","MUE 31"
"fue 28","MUE 24"
"fue 29","MUE 30"
"fue 31","MUE 33"
"fue 33","MUE 10"
"fue 34","MUE 18"
"fue 35","MUE 35"
"fue 36","MUE 13"
"fue 37","MUE 22"
"fue 42","MUE 9"
"fue 44","MUE 3"
"fue 46","MUE 34"
"fue 48","MUE 19"
"fue 49","MUE 26"
"fue 50","MUE 6"
"fue 51","MUE 21"
"fue 52","MUE 15"
"fue 53","MUE 32"
"fue 54","MUE 16"
