"fue","MUE"
"fue 1","MUE 19"
"fue 2","MUE 31"
"fue 3","MUE 23"
"fue 5","MUE 9"
"fue 9","MUE 15"
"fue 10","MUE 27"
"fue 13","MUE 17"
"fue 14","MUE 34"
"fue 19","MUE 13"
"fue 24","MUE 3"
"fue 27","MUE 35"
"fue 28","MUE 33"
"fue 29","MUE 24"
"fue 31","MUE 32"
"fue 34","MUE 30"
"fue 36","MUE 4"
"fue 38","MUE 2"
"fue 40","MUE 5"
"fue 42","MUE 25"
"fue 44","MUE 14"
"fue 46","MUE 26"
"fue 47","MUE 12"
"fue 48","MUE 20"
"fue 50","MUE 29"
"fue 51","MUE 28"
"fue 52","MUE 1"
"fue 53","MUE 10"
"fue 56","MUE 11"
"fue 60","MUE 22"
"fue 68","MUE 18"
"fue 73","MUE 6"
"fue 74","MUE 16"
"fue 76","MUE 21"
"fue 77","MUE 8"
"fue 81","MUE 7"
"fue 82","MUE 36"
