"fue","MUE"
"fue 1","MUE 23"
"fue 2","MUE 35"
"fue 4","MUE 7"
"fue 8","MUE 19"
"fue 9","MUE 5"
"fue 10","MUE 34"
"fue 11","MUE 3"
"fue 12","MUE 25"
"fue 13","MUE 4"
"fue 14","MUE 26"
"fue 16","MUE 21"
"fue 18","MUE 14"
"fue 19","MUE 20"
"fue 22","MUE 13"
"fue 23","MUE 29"
"fue 25","MUE 31"
"fue 27","MUE 30"
"fue 28","MUE 18"
"fue 30","MUE 1"
"fue 34","MUE 28"
"fue 36","MUE 11"
"fue 37","MUE 24"
"fue 39","MUE 9"
"fue 40","MUE 27"
"fue 41","MUE 2"
"fue 42","MUE 15"
"fue 43","MUE 10"
"fue 44","MUE 17"
"fue 45","MUE 32"
"fue 46","MUE 22"
"fue 47","MUE 36"
"fue 49","MUE 6"
"fue 50","MUE 8"
"fue 51","MUE 12"
"fue 53","MUE 16"
"fue 54","MUE 33"
