"fue","MUE"
"fue 2","MUE 4"
"fue 3","MUE 29"
"fue 5","MUE 35"
"fue 6","MUE 16"
"fue 9","MUE 31"
"fue 10","MUE 23"
"fue 11","MUE 14"
"fue 12","MUE 34"
"fue 18","MUE 7"
"fue 22","MUE 22"
"fue 24","MUE 3"
"fue 28","MUE 8"
"fue 30","MUE 11"
"fue 31","MUE 6"
"fue 32","MUE 28"
"fue 33","MUE 27"
"fue 34","MUE 33"
"fue 35","MUE 15"
"fue 36","MUE 10"
"fue 37","MUE 21"
"fue 45","MUE 12"
"fue 46","MUE 2"
"fue 48","MUE 24"
"fue 49","MUE 19"
"fue 53","MUE 9"
"fue 55","MUE 25"
"fue 56","MUE 1"
"fue 57","MUE 5"
"fue 58","MUE 13"
"fue 61","MUE 17"
"fue 62","MUE 36"
"fue 64","MUE 26"
"fue 65","MUE 32"
"fue 66","MUE 18"
"fue 68","MUE 20"
"fue 70","MUE 30"
