"fue","MUE"
"fue 1","MUE 33"
"fue 3","MUE 9"
"fue 6","MUE 29"
"fue 10","MUE 11"
"fue 11","MUE 24"
"fue 13","MUE 1"
"fue 15","MUE 28"
"fue 16","MUE 8"
"fue 18","MUE 32"
"fue 21","MUE 25"
"fue 22","MUE 2"
"fue 32","MUE 19"
"fue 33","MUE 20"
"fue 36","MUE 36"
"fue 37","MUE 6"
"fue 40","MUE 35"
"fue 42","MUE 15"
"fue 43","MUE 5"
"fue 44","MUE 26"
"fue 45","MUE 7"
"fue 46","MUE 30"
"fue 49","MUE 16"
"fue 52","MUE 18"
"fue 55","MUE 23"
"fue 56","MUE 22"
"fue 57","MUE 31"
"fue 58","MUE 17"
"fue 62","MUE 21"
"fue 63","MUE 10"
"fue 67","MUE 14"
"fue 70","MUE 4"
"fue 72","MUE 27"
"fue 75","MUE 34"
"fue 78","MUE 13"
"fue 79","MUE 12"
"fue 83","MUE 3"
