"fue","MUE"
"fue 1","MUE 29"
"fue 6","MUE 34"
"fue 8","MUE 9"
"fue 9","MUE 18"
"fue 10","MUE 11"
"fue 11","MUE 4"
"fue 12","MUE 33"
"fue 13","MUE 22"
"fue 21","MUE 26"
"fue 22","MUE 8"
"fue 23","MUE 24"
"fue 26","MUE 1"
"fue 27","MUE 20"
"fue 29","MUE 31"
"fue 30","MUE 35"
"fue 33","MUE 25"
"fue 34","MUE 7"
"fue 36","MUE 23"
"fue 37","MUE 14"
"fue 39","MUE 5"
"fue 41","MUE 12"
"fue 47","MUE 2"
"fue 48","MUE 30"
"fue 54","MUE 6"
"fue 55","MUE 10"
"fue 58","MUE 32"
"fue 60","MUE 15"
"fue 61","MUE 19"
"fue 62","MUE 16"
"fue 63","MUE 27"
"fue 64","MUE 21"
"fue 65","MUE 28"
"fue 67","MUE 13"
"fue 69","MUE 36"
"fue 70","MUE 17"
"fue 72","MUE 3"
