"fue","MUE"
"fue 1","MUE 35"
"fue 2","MUE 36"
"fue 4","MUE 6"
"fue 5","MUE 30"
"fue 8","MUE 34"
"fue 9","MUE 32"
"fue 10","MUE 19"
"fue 11","MUE 25"
"fue 14","MUE 13"
"fue 15","MUE 31"
"fue 18","MUE 27"
"fue 19","MUE 20"
"fue 25","MUE 22"
"fue 27","MUE 8"
"fue 28","MUE 5"
"fue 35","MUE 28"
"fue 36","MUE 33"
"fue 38","MUE 12"
"fue 39","MUE 17"
"fue 40","MUE 29"
"fue 42","MUE 10"
"fue 45","MUE 11"
"fue 57","MUE 3"
"fue 59","MUE 7"
"fue 60","MUE 1"
"fue 62","MUE 26"
"fue 63","MUE 4"
"fue 64","MUE 24"
"fue 70","MUE 9"
"fue 71","MUE 15"
"fue 72","MUE 16"
"fue 73","MUE 2"
"fue 77","MUE 18"
"fue 80","MUE 14"
"fue 83","MUE 21"
"fue 90","MUE 23"
