"fue","MUE"
"fue 1","MUE 26"
"fue 2","MUE 25"
"fue 3","MUE 19"
"fue 4","MUE 12"
"fue 6","MUE 13"
"fue 8","MUE 29"
"fue 11","MUE 18"
"fue 17","MUE 11"
"fue 18","MUE 21"
"fue 19","MUE 35"
"fue 21","MUE 30"
"fue 22","MUE 8"
"fue 24","MUE 22"
"fue 28","MUE 31"
"fue 33","MUE 23"
"fue 34","MUE 33"
"fue 35","MUE 20"
"fue 36","MUE 17"
"fue 40","MUE 10"
"fue 42","MUE 28"
"fue 43","MUE 32"
"fue 49","MUE 34"
"fue 50","MUE 27"
"fue 51","MUE 24"
"fue 53","MUE 16"
"fue 56","MUE 1"
"fue 58","MUE 2"
"fue 59","MUE 14"
"fue 60","MUE 5"
"fue 63","MUE 36"
"fue 65","MUE 9"
"fue 66","MUE 15"
"fue 67","MUE 3"
"fue 68","MUE 4"
"fue 69","MUE 6"
"fue 72","MUE 7"
