"fue","MUE"
"fue 1","MUE 13"
"fue 2","MUE 35"
"fue 3","MUE 29"
"fue 4","MUE 7"
"fue 8","MUE 34"
"fue 9","MUE 9"
"fue 10","MUE 19"
"fue 11","MUE 28"
"fue 12","MUE 1"
"fue 13","MUE 8"
"fue 16","MUE 15"
"fue 18","MUE 24"
"fue 19","MUE 21"
"fue 21","MUE 3"
"fue 22","MUE 25"
"fue 23","MUE 36"
"fue 24","MUE 14"
"fue 25","MUE 32"
"fue 28","MUE 27"
"fue 29","MUE 26"
"fue 32","MUE 23"
"fue 33","MUE 30"
"fue 35","MUE 6"
"fue 36","MUE 12"
"fue 38","MUE 4"
"fue 39","MUE 17"
"fue 41","MUE 33"
"fue 42","MUE 5"
"fue 43","MUE 2"
"fue 44","MUE 11"
"fue 46","MUE 22"
"fue 47","MUE 20"
"fue 48","MUE 16"
"fue 49","MUE 10"
"fue 50","MUE 18"
"fue 51","MUE 31"
