"fue","MUE"
"fue 3","MUE 36"
"fue 5","MUE 8"
"fue 6","MUE 28"
"fue 9","MUE 32"
"fue 10","MUE 1"
"fue 12","MUE 15"
"fue 13","MUE 5"
"fue 15","MUE 27"
"fue 18","MUE 20"
"fue 19","MUE 22"
"fue 21","MUE 19"
"fue 22","MUE 30"
"fue 24","MUE 14"
"fue 26","MUE 10"
"fue 27","MUE 7"
"fue 31","MUE 16"
"fue 32","MUE 24"
"fue 33","MUE 21"
"fue 34","MUE 25"
"fue 35","MUE 31"
"fue 37","MUE 33"
"fue 38","MUE 9"
"fue 40","MUE 26"
"fue 41","MUE 18"
"fue 42","MUE 29"
"fue 44","MUE 6"
"fue 45","MUE 4"
"fue 46","MUE 2"
"fue 51","MUE 13"
"fue 52","MUE 12"
"fue 53","MUE 3"
"fue 54","MUE 17"
"fue 55","MUE 35"
"fue 56","MUE 23"
"fue 57","MUE 34"
"fue 60","MUE 11"
