"fue","MUE"
"fue 3","MUE 10"
"fue 5","MUE 20"
"fue 9","MUE 5"
"fue 13","MUE 30"
"fue 17","MUE 3"
"fue 18","MUE 7"
"fue 20","MUE 13"
"fue 21","MUE 25"
"fue 24","MUE 28"
"fue 25","MUE 2"
"fue 27","MUE 16"
"fue 28","MUE 36"
"fue 29","MUE 34"
"fue 32","MUE 22"
"fue 33","MUE 33"
"fue 34","MUE 26"
"fue 35","MUE 14"
"fue 38","MUE 15"
"fue 39","MUE 17"
"fue 41","MUE 4"
"fue 44","MUE 24"
"fue 46","MUE 11"
"fue 48","MUE 9"
"fue 50","MUE 12"
"fue 52","MUE 35"
"fue 55","MUE 29"
"fue 56","MUE 8"
"fue 57","MUE 31"
"fue 59","MUE 19"
"fue 62","MUE 27"
"fue 63","MUE 21"
"fue 64","MUE 1"
"fue 66","MUE 23"
"fue 69","MUE 32"
"fue 71","MUE 18"
"fue 72","MUE 6"
