"fue","MUE"
"fue 1","MUE 7"
"fue 2","MUE 25"
"fue 3","MUE 11"
"fue 4","MUE 6"
"fue 5","MUE 30"
"fue 6","MUE 5"
"fue 7","MUE 14"
"fue 9","MUE 12"
"fue 11","MUE 27"
"fue 14","MUE 17"
"fue 15","MUE 15"
"fue 19","MUE 31"
"fue 20","MUE 1"
"fue 21","MUE 2"
"fue 23","MUE 26"
"fue 25","MUE 9"
"fue 26","MUE 10"
"fue 28","MUE 21"
"fue 29","MUE 28"
"fue 36","MUE 8"
"fue 38","MUE 36"
"fue 39","MUE 24"
"fue 40","MUE 19"
"fue 42","MUE 22"
"fue 43","MUE 33"
"fue 44","MUE 35"
"fue 46","MUE 20"
"fue 47","MUE 29"
"fue 48","MUE 23"
"fue 55","MUE 16"
"fue 56","MUE 32"
"fue 57","MUE 34"
"fue 58","MUE 13"
"fue 60","MUE 3"
"fue 62","MUE 4"
"fue 68","MUE 18"
