"fue","MUE"
"fue 3","MUE 25"
"fue 5","MUE 17"
"fue 6","MUE 33"
"fue 9","MUE 16"
"fue 12","MUE 14"
"fue 13","MUE 5"
"fue 14","MUE 3"
"fue 15","MUE 20"
"fue 16","MUE 30"
"fue 17","MUE 34"
"fue 18","MUE 12"
"fue 20","MUE 31"
"fue 24","MUE 13"
"fue 30","MUE 2"
"fue 33","MUE 29"
"fue 34","MUE 9"
"fue 35","MUE 36"
"fue 36","MUE 22"
"fue 45","MUE 8"
"fue 48","MUE 21"
"fue 49","MUE 26"
"fue 50","MUE 27"
"fue 51","MUE 10"
"fue 53","MUE 23"
"fue 54","MUE 4"
"fue 56","MUE 11"
"fue 57","MUE 28"
"fue 59","MUE 15"
"fue 62","MUE 35"
"fue 63","MUE 19"
"fue 65","MUE 32"
"fue 67","MUE 7"
"fue 68","MUE 24"
"fue 75","MUE 1"
"fue 76","MUE 18"
"fue 78","MUE 6"
