"fue","MUE"
"fue 4","MUE 11"
"fue 7","MUE 16"
"fue 10","MUE 19"
"fue 12","MUE 22"
"fue 14","MUE 25"
"fue 15","MUE 5"
"fue 16","MUE 18"
"fue 17","MUE 2"
"fue 18","MUE 7"
"fue 19","MUE 35"
"fue 28","MUE 26"
"fue 31","MUE 1"
"fue 33","MUE 17"
"fue 35","MUE 24"
"fue 37","MUE 9"
"fue 39","MUE 21"
"fue 41","MUE 32"
"fue 43","MUE 30"
"fue 44","MUE 31"
"fue 45","MUE 4"
"fue 46","MUE 13"
"fue 47","MUE 15"
"fue 51","MUE 28"
"fue 53","MUE 34"
"fue 57","MUE 36"
"fue 58","MUE 23"
"fue 59","MUE 20"
"fue 61","MUE 27"
"fue 64","MUE 29"
"fue 69","MUE 3"
"fue 70","MUE 8"
"fue 72","MUE 12"
"fue 73","MUE 14"
"fue 74","MUE 10"
"fue 75","MUE 33"
"fue 77","MUE 6"
