"fue","MUE"
"fue 2","MUE 33"
"fue 4","MUE 20"
"fue 6","MUE 32"
"fue 7","MUE 29"
"fue 9","MUE 9"
"fue 10","MUE 12"
"fue 11","MUE 23"
"fue 18","MUE 11"
"fue 25","MUE 17"
"fue 27","MUE 7"
"fue 28","MUE 6"
"fue 32","MUE 1"
"fue 33","MUE 21"
"fue 34","MUE 19"
"fue 36","MUE 3"
"fue 37","MUE 10"
"fue 38","MUE 22"
"fue 43","MUE 4"
"fue 44","MUE 35"
"fue 45","MUE 8"
"fue 47","MUE 2"
"fue 48","MUE 13"
"fue 49","MUE 14"
"fue 50","MUE 24"
"fue 51","MUE 36"
"fue 52","MUE 15"
"fue 53","MUE 27"
"fue 55","MUE 18"
"fue 59","MUE 5"
"fue 60","MUE 26"
"fue 62","MUE 16"
"fue 65","MUE 31"
"fue 66","MUE 25"
"fue 67","MUE 28"
"fue 69","MUE 30"
"fue 71","MUE 34"
