"fue","MUE"
"fue 5","MUE 7"
"fue 7","MUE 9"
"fue 8","MUE 1"
"fue 12","MUE 19"
"fue 13","MUE 14"
"fue 14","MUE 36"
"fue 17","MUE 26"
"fue 19","MUE 15"
"fue 24","MUE 17"
"fue 28","MUE 11"
"fue 29","MUE 12"
"fue 31","MUE 29"
"fue 32","MUE 24"
"fue 33","MUE 33"
"fue 34","MUE 34"
"fue 42","MUE 4"
"fue 45","MUE 20"
"fue 47","MUE 22"
"fue 48","MUE 30"
"fue 50","MUE 8"
"fue 51","MUE 2"
"fue 54","MUE 18"
"fue 57","MUE 6"
"fue 63","MUE 13"
"fue 64","MUE 21"
"fue 68","MUE 25"
"fue 69","MUE 31"
"fue 71","MUE 32"
"fue 73","MUE 3"
"fue 77","MUE 16"
"fue 78","MUE 23"
"fue 79","MUE 5"
"fue 81","MUE 10"
"fue 82","MUE 27"
"fue 86","MUE 35"
"fue 88","MUE 28"
