"fue","MUE"
"fue 1","MUE 20"
"fue 2","MUE 26"
"fue 3","MUE 15"
"fue 5","MUE 6"
"fue 6","MUE 28"
"fue 7","MUE 2"
"fue 9","MUE 19"
"fue 12","MUE 8"
"fue 14","MUE 4"
"fue 16","MUE 30"
"fue 18","MUE 14"
"fue 21","MUE 32"
"fue 22","MUE 27"
"fue 24","MUE 13"
"fue 25","MUE 10"
"fue 27","MUE 35"
"fue 29","MUE 34"
"fue 30","MUE 3"
"fue 32","MUE 31"
"fue 34","MUE 18"
"fue 35","MUE 12"
"fue 38","MUE 24"
"fue 40","MUE 17"
"fue 43","MUE 25"
"fue 47","MUE 1"
"fue 51","MUE 9"
"fue 52","MUE 11"
"fue 53","MUE 21"
"fue 55","MUE 29"
"fue 56","MUE 16"
"fue 57","MUE 36"
"fue 58","MUE 33"
"fue 59","MUE 5"
"fue 61","MUE 22"
"fue 62","MUE 7"
"fue 64","MUE 23"
