"fue","MUE"
"fue 1","MUE 36"
"fue 3","MUE 24"
"fue 5","MUE 32"
"fue 8","MUE 23"
"fue 15","MUE 11"
"fue 17","MUE 17"
"fue 18","MUE 16"
"fue 19","MUE 7"
"fue 23","MUE 12"
"fue 26","MUE 34"
"fue 27","MUE 5"
"fue 29","MUE 10"
"fue 31","MUE 21"
"fue 32","MUE 25"
"fue 34","MUE 29"
"fue 37","MUE 3"
"fue 39","MUE 6"
"fue 42","MUE 28"
"fue 49","MUE 1"
"fue 51","MUE 30"
"fue 53","MUE 2"
"fue 55","MUE 20"
"fue 56","MUE 9"
"fue 58","MUE 27"
"fue 60","MUE 26"
"fue 61","MUE 13"
"fue 62","MUE 14"
"fue 65","MUE 33"
"fue 66","MUE 35"
"fue 67","MUE 18"
"fue 68","MUE 31"
"fue 69","MUE 22"
"fue 70","MUE 15"
"fue 71","MUE 19"
"fue 73","MUE 8"
"fue 74","MUE 4"
