"fue","MUE"
"fue 4","MUE 7"
"fue 5","MUE 36"
"fue 7","MUE 14"
"fue 8","MUE 3"
"fue 9","MUE 26"
"fue 10","MUE 28"
"fue 11","MUE 15"
"fue 12","MUE 10"
"fue 13","MUE 27"
"fue 14","MUE 8"
"fue 15","MUE 22"
"fue 21","MUE 25"
"fue 22","MUE 31"
"fue 24","MUE 16"
"fue 28","MUE 11"
"fue 40","MUE 19"
"fue 44","MUE 2"
"fue 47","MUE 21"
"fue 48","MUE 12"
"fue 55","MUE 29"
"fue 56","MUE 33"
"fue 58","MUE 34"
"fue 62","MUE 32"
"fue 63","MUE 13"
"fue 65","MUE 24"
"fue 66","MUE 17"
"fue 70","MUE 18"
"fue 71","MUE 1"
"fue 74","MUE 20"
"fue 75","MUE 4"
"fue 78","MUE 23"
"fue 81","MUE 30"
"fue 82","MUE 6"
"fue 84","MUE 5"
"fue 87","MUE 9"
"fue 89","MUE 35"
