"fue","MUE"
"fue 2","MUE 15"
"fue 9","MUE 9"
"fue 10","MUE 3"
"fue 16","MUE 32"
"fue 17","MUE 17"
"fue 19","MUE 21"
"fue 21","MUE 12"
"fue 22","MUE 16"
"fue 23","MUE 18"
"fue 27","MUE 14"
"fue 28","MUE 8"
"fue 29","MUE 36"
"fue 30","MUE 29"
"fue 31","MUE 4"
"fue 32","MUE 13"
"fue 37","MUE 23"
"fue 38","MUE 30"
"fue 39","MUE 26"
"fue 41","MUE 25"
"fue 42","MUE 11"
"fue 44","MUE 1"
"fue 46","MUE 33"
"fue 48","MUE 24"
"fue 49","MUE 2"
"fue 53","MUE 28"
"fue 55","MUE 34"
"fue 56","MUE 35"
"fue 58","MUE 5"
"fue 60","MUE 10"
"fue 65","MUE 20"
"fue 67","MUE 31"
"fue 68","MUE 27"
"fue 69","MUE 22"
"fue 70","MUE 6"
"fue 71","MUE 7"
"fue 72","MUE 19"
