"fue","MUE"
"fue 2","MUE 3"
"fue 5","MUE 32"
"fue 10","MUE 14"
"fue 12","MUE 20"
"fue 15","MUE 29"
"fue 16","MUE 22"
"fue 17","MUE 24"
"fue 20","MUE 36"
"fue 24","MUE 13"
"fue 28","MUE 25"
"fue 30","MUE 27"
"fue 31","MUE 30"
"fue 34","MUE 4"
"fue 36","MUE 9"
"fue 37","MUE 2"
"fue 38","MUE 35"
"fue 42","MUE 5"
"fue 43","MUE 8"
"fue 44","MUE 15"
"fue 46","MUE 33"
"fue 48","MUE 21"
"fue 50","MUE 16"
"fue 51","MUE 31"
"fue 52","MUE 34"
"fue 54","MUE 26"
"fue 55","MUE 23"
"fue 58","MUE 11"
"fue 59","MUE 12"
"fue 62","MUE 19"
"fue 63","MUE 6"
"fue 67","MUE 28"
"fue 69","MUE 10"
"fue 71","MUE 1"
"fue 75","MUE 17"
"fue 76","MUE 7"
"fue 78","MUE 18"
