"fue","MUE"
"fue 2","MUE 24"
"fue 3","MUE 35"
"fue 5","MUE 17"
"fue 9","MUE 10"
"fue 11","MUE 34"
"fue 12","MUE 11"
"fue 14","MUE 29"
"fue 15","MUE 27"
"fue 16","MUE 2"
"fue 19","MUE 8"
"fue 23","MUE 25"
"fue 24","MUE 9"
"fue 27","MUE 33"
"fue 28","MUE 23"
"fue 29","MUE 20"
"fue 30","MUE 32"
"fue 34","MUE 21"
"fue 35","MUE 5"
"fue 38","MUE 7"
"fue 40","MUE 19"
"fue 42","MUE 31"
"fue 44","MUE 26"
"fue 45","MUE 15"
"fue 47","MUE 1"
"fue 48","MUE 14"
"fue 49","MUE 28"
"fue 51","MUE 12"
"fue 52","MUE 4"
"fue 53","MUE 3"
"fue 56","MUE 13"
"fue 57","MUE 30"
"fue 59","MUE 16"
"fue 60","MUE 22"
"fue 62","MUE 36"
"fue 63","MUE 6"
"fue 66","MUE 18"
