"fue","MUE"
"fue 6","MUE 36"
"fue 8","MUE 31"
"fue 11","MUE 18"
"fue 14","MUE 16"
"fue 15","MUE 10"
"fue 17","MUE 1"
"fue 18","MUE 9"
"fue 22","MUE 24"
"fue 23","MUE 23"
"fue 25","MUE 2"
"fue 27","MUE 32"
"fue 28","MUE 27"
"fue 29","MUE 15"
"fue 32","MUE 29"
"fue 35","MUE 30"
"fue 37","MUE 11"
"fue 39","MUE 17"
"fue 41","MUE 21"
"fue 42","MUE 3"
"fue 49","MUE 13"
"fue 53","MUE 22"
"fue 54","MUE 19"
"fue 57","MUE 14"
"fue 58","MUE 4"
"fue 59","MUE 34"
"fue 61","MUE 7"
"fue 65","MUE 8"
"fue 66","MUE 35"
"fue 70","MUE 5"
"fue 73","MUE 25"
"fue 75","MUE 20"
"fue 77","MUE 12"
"fue 78","MUE 26"
"fue 81","MUE 6"
"fue 82","MUE 33"
"fue 89","MUE 28"
