"fue","MUE"
"fue 1","MUE 25"
"fue 2","MUE 11"
"fue 3","MUE 5"
"fue 4","MUE 13"
"fue 6","MUE 2"
"fue 7","MUE 3"
"fue 8","MUE 19"
"fue 10","MUE 1"
"fue 15","MUE 21"
"fue 20","MUE 4"
"fue 21","MUE 15"
"fue 22","MUE 18"
"fue 28","MUE 30"
"fue 30","MUE 24"
"fue 31","MUE 20"
"fue 34","MUE 23"
"fue 36","MUE 6"
"fue 41","MUE 26"
"fue 47","MUE 29"
"fue 50","MUE 33"
"fue 53","MUE 36"
"fue 54","MUE 32"
"fue 55","MUE 12"
"fue 56","MUE 31"
"fue 57","MUE 34"
"fue 58","MUE 10"
"fue 59","MUE 8"
"fue 62","MUE 35"
"fue 63","MUE 27"
"fue 65","MUE 9"
"fue 67","MUE 28"
"fue 73","MUE 22"
"fue 74","MUE 7"
"fue 75","MUE 16"
"fue 76","MUE 14"
"fue 77","MUE 17"
