"fue","MUE"
"fue 8","MUE 31"
"fue 10","MUE 28"
"fue 11","MUE 23"
"fue 12","MUE 21"
"fue 13","MUE 27"
"fue 14","MUE 32"
"fue 16","MUE 20"
"fue 17","MUE 12"
"fue 21","MUE 33"
"fue 22","MUE 18"
"fue 23","MUE 14"
"fue 25","MUE 1"
"fue 26","MUE 25"
"fue 28","MUE 29"
"fue 30","MUE 15"
"fue 33","MUE 26"
"fue 37","MUE 16"
"fue 38","MUE 35"
"fue 39","MUE 3"
"fue 41","MUE 22"
"fue 43","MUE 10"
"fue 44","MUE 8"
"fue 45","MUE 13"
"fue 46","MUE 24"
"fue 50","MUE 6"
"fue 52","MUE 30"
"fue 55","MUE 9"
"fue 56","MUE 2"
"fue 57","MUE 5"
"fue 58","MUE 11"
"fue 61","MUE 34"
"fue 62","MUE 17"
"fue 66","MUE 4"
"fue 67","MUE 36"
"fue 68","MUE 7"
"fue 71","MUE 19"
