"fue","MUE"
"fue 3","MUE 10"
"fue 5","MUE 15"
"fue 10","MUE 29"
"fue 11","MUE 24"
"fue 16","MUE 17"
"fue 17","MUE 8"
"fue 20","MUE 14"
"fue 21","MUE 5"
"fue 22","MUE 12"
"fue 29","MUE 19"
"fue 30","MUE 1"
"fue 31","MUE 25"
"fue 32","MUE 22"
"fue 33","MUE 28"
"fue 38","MUE 6"
"fue 40","MUE 13"
"fue 43","MUE 18"
"fue 46","MUE 30"
"fue 49","MUE 36"
"fue 50","MUE 16"
"fue 51","MUE 31"
"fue 52","MUE 20"
"fue 55","MUE 2"
"fue 56","MUE 21"
"fue 58","MUE 35"
"fue 59","MUE 33"
"fue 62","MUE 26"
"fue 64","MUE 32"
"fue 66","MUE 34"
"fue 67","MUE 7"
"fue 69","MUE 3"
"fue 71","MUE 4"
"fue 74","MUE 23"
"fue 75","MUE 11"
"fue 77","MUE 9"
"fue 78","MUE 27"
