"fue","MUE"
"fue 2","MUE 28"
"fue 5","MUE 32"
"fue 6","MUE 26"
"fue 7","MUE 22"
"fue 8","MUE 34"
"fue 11","MUE 27"
"fue 13","MUE 21"
"fue 14","MUE 15"
"fue 16","MUE 7"
"fue 17","MUE 5"
"fue 18","MUE 19"
"fue 19","MUE 10"
"fue 21","MUE 12"
"fue 22","MUE 24"
"fue 26","MUE 30"
"fue 27","MUE 31"
"fue 30","MUE 11"
"fue 32","MUE 17"
"fue 33","MUE 6"
"fue 37","MUE 20"
"fue 41","MUE 16"
"fue 42","MUE 33"
"fue 45","MUE 9"
"fue 46","MUE 35"
"fue 47","MUE 2"
"fue 48","MUE 36"
"fue 50","MUE 4"
"fue 51","MUE 18"
"fue 55","MUE 25"
"fue 57","MUE 13"
"fue 58","MUE 1"
"fue 60","MUE 3"
"fue 63","MUE 14"
"fue 64","MUE 8"
"fue 65","MUE 29"
"fue 66","MUE 23"
