"fue","MUE"
"fue 1","MUE 33"
"fue 2","MUE 1"
"fue 4","MUE 27"
"fue 7","MUE 8"
"fue 8","MUE 26"
"fue 9","MUE 34"
"fue 10","MUE 21"
"fue 12","MUE 16"
"fue 17","MUE 9"
"fue 19","MUE 6"
"fue 20","MUE 20"
"fue 22","MUE 32"
"fue 23","MUE 5"
"fue 24","MUE 11"
"fue 25","MUE 28"
"fue 28","MUE 18"
"fue 35","MUE 13"
"fue 37","MUE 4"
"fue 41","MUE 22"
"fue 47","MUE 25"
"fue 50","MUE 35"
"fue 51","MUE 23"
"fue 53","MUE 14"
"fue 55","MUE 17"
"fue 56","MUE 7"
"fue 57","MUE 31"
"fue 58","MUE 3"
"fue 61","MUE 29"
"fue 62","MUE 30"
"fue 64","MUE 2"
"fue 66","MUE 12"
"fue 68","MUE 10"
"fue 69","MUE 36"
"fue 79","MUE 19"
"fue 82","MUE 24"
"fue 83","MUE 15"
