"fue","MUE"
"fue 2","MUE 35"
"fue 3","MUE 13"
"fue 4","MUE 30"
"fue 7","MUE 22"
"fue 9","MUE 7"
"fue 10","MUE 34"
"fue 11","MUE 19"
"fue 12","MUE 31"
"fue 13","MUE 20"
"fue 14","MUE 9"
"fue 16","MUE 32"
"fue 19","MUE 15"
"fue 20","MUE 16"
"fue 21","MUE 6"
"fue 22","MUE 24"
"fue 25","MUE 36"
"fue 26","MUE 21"
"fue 27","MUE 26"
"fue 31","MUE 25"
"fue 36","MUE 33"
"fue 38","MUE 10"
"fue 41","MUE 4"
"fue 44","MUE 27"
"fue 46","MUE 14"
"fue 53","MUE 8"
"fue 57","MUE 2"
"fue 60","MUE 5"
"fue 62","MUE 29"
"fue 66","MUE 28"
"fue 71","MUE 1"
"fue 72","MUE 11"
"fue 73","MUE 3"
"fue 83","MUE 17"
"fue 87","MUE 12"
"fue 88","MUE 23"
"fue 90","MUE 18"
