"fue","MUE"
"fue 4","MUE 30"
"fue 5","MUE 18"
"fue 6","MUE 17"
"fue 9","MUE 15"
"fue 10","MUE 6"
"fue 12","MUE 7"
"fue 26","MUE 16"
"fue 29","MUE 4"
"fue 30","MUE 12"
"fue 31","MUE 14"
"fue 32","MUE 2"
"fue 34","MUE 21"
"fue 37","MUE 8"
"fue 38","MUE 22"
"fue 39","MUE 23"
"fue 41","MUE 1"
"fue 44","MUE 26"
"fue 56","MUE 19"
"fue 57","MUE 9"
"fue 58","MUE 13"
"fue 59","MUE 24"
"fue 60","MUE 28"
"fue 61","MUE 35"
"fue 62","MUE 20"
"fue 63","MUE 10"
"fue 64","MUE 3"
"fue 66","MUE 31"
"fue 72","MUE 5"
"fue 73","MUE 11"
"fue 77","MUE 25"
"fue 78","MUE 33"
"fue 79","MUE 29"
"fue 80","MUE 32"
"fue 82","MUE 36"
"fue 85","MUE 27"
"fue 89","MUE 34"
