"fue","MUE"
"fue 1","MUE 17"
"fue 2","MUE 12"
"fue 5","MUE 34"
"fue 7","MUE 33"
"fue 9","MUE 29"
"fue 10","MUE 32"
"fue 13","MUE 27"
"fue 14","MUE 1"
"fue 16","MUE 22"
"fue 20","MUE 11"
"fue 23","MUE 15"
"fue 24","MUE 8"
"fue 25","MUE 9"
"fue 26","MUE 3"
"fue 27","MUE 21"
"fue 28","MUE 35"
"fue 29","MUE 28"
"fue 31","MUE 30"
"fue 33","MUE 24"
"fue 35","MUE 31"
"fue 40","MUE 23"
"fue 42","MUE 25"
"fue 43","MUE 26"
"fue 44","MUE 18"
"fue 47","MUE 19"
"fue 53","MUE 13"
"fue 54","MUE 7"
"fue 55","MUE 36"
"fue 56","MUE 4"
"fue 57","MUE 2"
"fue 64","MUE 10"
"fue 65","MUE 16"
"fue 66","MUE 5"
"fue 69","MUE 20"
"fue 70","MUE 6"
"fue 71","MUE 14"
