"fue","MUE"
"fue 1","MUE 24"
"fue 3","MUE 29"
"fue 4","MUE 31"
"fue 5","MUE 17"
"fue 12","MUE 32"
"fue 14","MUE 2"
"fue 15","MUE 15"
"fue 16","MUE 9"
"fue 18","MUE 6"
"fue 19","MUE 27"
"fue 21","MUE 3"
"fue 22","MUE 4"
"fue 23","MUE 22"
"fue 25","MUE 13"
"fue 27","MUE 10"
"fue 29","MUE 30"
"fue 31","MUE 21"
"fue 32","MUE 25"
"fue 34","MUE 23"
"fue 35","MUE 35"
"fue 38","MUE 7"
"fue 41","MUE 1"
"fue 45","MUE 11"
"fue 46","MUE 28"
"fue 50","MUE 26"
"fue 53","MUE 18"
"fue 58","MUE 14"
"fue 61","MUE 12"
"fue 62","MUE 20"
"fue 63","MUE 16"
"fue 67","MUE 8"
"fue 68","MUE 36"
"fue 70","MUE 34"
"fue 72","MUE 19"
"fue 74","MUE 5"
"fue 77","MUE 33"
