"fue","MUE"
"fue 1","MUE 33"
"fue 3","MUE 18"
"fue 6","MUE 9"
"fue 7","MUE 6"
"fue 8","MUE 2"
"fue 10","MUE 22"
"fue 11","MUE 24"
"fue 13","MUE 27"
"fue 14","MUE 32"
"fue 16","MUE 31"
"fue 19","MUE 11"
"fue 20","MUE 21"
"fue 21","MUE 1"
"fue 24","MUE 23"
"fue 26","MUE 5"
"fue 29","MUE 28"
"fue 30","MUE 13"
"fue 31","MUE 19"
"fue 32","MUE 12"
"fue 33","MUE 4"
"fue 36","MUE 10"
"fue 38","MUE 16"
"fue 39","MUE 35"
"fue 40","MUE 25"
"fue 42","MUE 36"
"fue 43","MUE 29"
"fue 44","MUE 15"
"fue 46","MUE 8"
"fue 49","MUE 34"
"fue 50","MUE 17"
"fue 52","MUE 7"
"fue 53","MUE 3"
"fue 56","MUE 20"
"fue 58","MUE 30"
"fue 59","MUE 14"
"fue 60","MUE 26"
