"fue","MUE"
"fue 1","MUE 17"
"fue 2","MUE 20"
"fue 3","MUE 13"
"fue 4","MUE 35"
"fue 5","MUE 7"
"fue 6","MUE 30"
"fue 10","MUE 27"
"fue 11","MUE 10"
"fue 12","MUE 9"
"fue 13","MUE 12"
"fue 18","MUE 16"
"fue 20","MUE 24"
"fue 22","MUE 4"
"fue 23","MUE 14"
"fue 24","MUE 28"
"fue 25","MUE 3"
"fue 26","MUE 6"
"fue 27","MUE 15"
"fue 29","MUE 1"
"fue 30","MUE 21"
"fue 31","MUE 25"
"fue 32","MUE 33"
"fue 37","MUE 22"
"fue 40","MUE 36"
"fue 41","MUE 2"
"fue 42","MUE 11"
"fue 44","MUE 34"
"fue 46","MUE 26"
"fue 48","MUE 29"
"fue 49","MUE 18"
"fue 55","MUE 8"
"fue 56","MUE 19"
"fue 57","MUE 32"
"fue 58","MUE 23"
"fue 59","MUE 31"
"fue 65","MUE 5"
