"fue","MUE"
"fue 1","MUE 18"
"fue 2","MUE 1"
"fue 5","MUE 2"
"fue 7","MUE 30"
"fue 9","MUE 32"
"fue 10","MUE 7"
"fue 13","MUE 33"
"fue 14","MUE 15"
"fue 15","MUE 13"
"fue 17","MUE 19"
"fue 22","MUE 5"
"fue 24","MUE 21"
"fue 27","MUE 34"
"fue 29","MUE 26"
"fue 32","MUE 14"
"fue 33","MUE 16"
"fue 35","MUE 25"
"fue 36","MUE 36"
"fue 37","MUE 27"
"fue 38","MUE 11"
"fue 42","MUE 8"
"fue 51","MUE 3"
"fue 55","MUE 35"
"fue 57","MUE 24"
"fue 61","MUE 17"
"fue 62","MUE 6"
"fue 64","MUE 23"
"fue 65","MUE 10"
"fue 67","MUE 28"
"fue 68","MUE 31"
"fue 69","MUE 29"
"fue 72","MUE 4"
"fue 75","MUE 22"
"fue 77","MUE 20"
"fue 85","MUE 12"
"fue 90","MUE 9"
