"fue","MUE"
"fue 4","MUE 3"
"fue 7","MUE 14"
"fue 9","MUE 32"
"fue 11","MUE 8"
"fue 16","MUE 27"
"fue 21","MUE 35"
"fue 22","MUE 16"
"fue 23","MUE 29"
"fue 29","MUE 31"
"fue 33","MUE 6"
"fue 34","MUE 34"
"fue 37","MUE 5"
"fue 38","MUE 21"
"fue 39","MUE 2"
"fue 41","MUE 33"
"fue 44","MUE 28"
"fue 45","MUE 23"
"fue 47","MUE 15"
"fue 55","MUE 1"
"fue 57","MUE 12"
"fue 59","MUE 30"
"fue 60","MUE 18"
"fue 61","MUE 36"
"fue 62","MUE 4"
"fue 64","MUE 10"
"fue 67","MUE 25"
"fue 69","MUE 22"
"fue 70","MUE 11"
"fue 71","MUE 7"
"fue 72","MUE 13"
"fue 78","MUE 26"
"fue 80","MUE 9"
"fue 84","MUE 17"
"fue 86","MUE 19"
"fue 87","MUE 24"
"fue 88","MUE 20"
