"fue","MUE"
"fue 1","MUE 33"
"fue 3","MUE 31"
"fue 4","MUE 22"
"fue 5","MUE 10"
"fue 8","MUE 17"
"fue 10","MUE 1"
"fue 11","MUE 2"
"fue 12","MUE 21"
"fue 16","MUE 25"
"fue 19","MUE 4"
"fue 21","MUE 19"
"fue 22","MUE 11"
"fue 23","MUE 23"
"fue 24","MUE 7"
"fue 25","MUE 26"
"fue 27","MUE 14"
"fue 28","MUE 13"
"fue 30","MUE 30"
"fue 31","MUE 8"
"fue 32","MUE 15"
"fue 35","MUE 20"
"fue 38","MUE 29"
"fue 39","MUE 27"
"fue 46","MUE 6"
"fue 47","MUE 16"
"fue 48","MUE 35"
"fue 50","MUE 36"
"fue 53","MUE 34"
"fue 54","MUE 9"
"fue 57","MUE 3"
"fue 60","MUE 12"
"fue 62","MUE 32"
"fue 63","MUE 28"
"fue 64","MUE 5"
"fue 65","MUE 24"
"fue 66","MUE 18"
