"fue","MUE"
"fue 1","MUE 20"
"fue 2","MUE 36"
"fue 4","MUE 28"
"fue 12","MUE 14"
"fue 14","MUE 32"
"fue 17","MUE 9"
"fue 18","MUE 18"
"fue 19","MUE 33"
"fue 22","MUE 7"
"fue 23","MUE 17"
"fue 25","MUE 8"
"fue 27","MUE 25"
"fue 28","MUE 3"
"fue 30","MUE 4"
"fue 32","MUE 1"
"fue 33","MUE 2"
"fue 38","MUE 15"
"fue 39","MUE 26"
"fue 40","MUE 5"
"fue 41","MUE 23"
"fue 43","MUE 13"
"fue 54","MUE 19"
"fue 56","MUE 10"
"fue 60","MUE 6"
"fue 62","MUE 31"
"fue 65","MUE 22"
"fue 66","MUE 29"
"fue 70","MUE 34"
"fue 73","MUE 24"
"fue 78","MUE 21"
"fue 79","MUE 27"
"fue 80","MUE 16"
"fue 83","MUE 11"
"fue 85","MUE 30"
"fue 87","MUE 35"
"fue 90","MUE 12"
