"fue","MUE"
"fue 3","MUE 23"
"fue 10","MUE 18"
"fue 13","MUE 4"
"fue 17","MUE 11"
"fue 18","MUE 24"
"fue 22","MUE 21"
"fue 23","MUE 19"
"fue 24","MUE 12"
"fue 25","MUE 17"
"fue 26","MUE 27"
"fue 27","MUE 25"
"fue 28","MUE 32"
"fue 31","MUE 13"
"fue 32","MUE 35"
"fue 33","MUE 34"
"fue 34","MUE 7"
"fue 35","MUE 10"
"fue 36","MUE 31"
"fue 39","MUE 30"
"fue 40","MUE 2"
"fue 41","MUE 6"
"fue 45","MUE 29"
"fue 46","MUE 28"
"fue 50","MUE 14"
"fue 53","MUE 22"
"fue 55","MUE 1"
"fue 56","MUE 33"
"fue 57","MUE 16"
"fue 58","MUE 5"
"fue 59","MUE 8"
"fue 60","MUE 15"
"fue 61","MUE 20"
"fue 63","MUE 26"
"fue 64","MUE 36"
"fue 65","MUE 3"
"fue 66","MUE 9"
