"fue","MUE"
"fue 2","MUE 8"
"fue 4","MUE 17"
"fue 5","MUE 20"
"fue 10","MUE 31"
"fue 11","MUE 33"
"fue 14","MUE 10"
"fue 17","MUE 7"
"fue 18","MUE 3"
"fue 19","MUE 29"
"fue 20","MUE 24"
"fue 22","MUE 21"
"fue 23","MUE 14"
"fue 25","MUE 4"
"fue 27","MUE 36"
"fue 29","MUE 13"
"fue 32","MUE 30"
"fue 34","MUE 27"
"fue 40","MUE 5"
"fue 43","MUE 32"
"fue 44","MUE 35"
"fue 45","MUE 18"
"fue 47","MUE 9"
"fue 50","MUE 6"
"fue 51","MUE 15"
"fue 53","MUE 28"
"fue 56","MUE 11"
"fue 60","MUE 34"
"fue 69","MUE 2"
"fue 70","MUE 1"
"fue 71","MUE 16"
"fue 75","MUE 26"
"fue 77","MUE 23"
"fue 81","MUE 19"
"fue 86","MUE 25"
"fue 88","MUE 12"
"fue 90","MUE 22"
