"fue","MUE"
"fue 3","MUE 8"
"fue 5","MUE 13"
"fue 9","MUE 22"
"fue 10","MUE 16"
"fue 14","MUE 14"
"fue 16","MUE 27"
"fue 17","MUE 21"
"fue 22","MUE 18"
"fue 23","MUE 10"
"fue 24","MUE 31"
"fue 25","MUE 11"
"fue 27","MUE 2"
"fue 30","MUE 5"
"fue 35","MUE 1"
"fue 36","MUE 30"
"fue 37","MUE 35"
"fue 40","MUE 19"
"fue 42","MUE 29"
"fue 44","MUE 36"
"fue 47","MUE 17"
"fue 49","MUE 25"
"fue 51","MUE 6"
"fue 52","MUE 23"
"fue 53","MUE 28"
"fue 57","MUE 32"
"fue 60","MUE 7"
"fue 61","MUE 26"
"fue 65","MUE 24"
"fue 66","MUE 34"
"fue 69","MUE 33"
"fue 74","MUE 3"
"fue 76","MUE 9"
"fue 77","MUE 12"
"fue 78","MUE 15"
"fue 81","MUE 20"
"fue 89","MUE 4"
