"fue","MUE"
"fue 6","MUE 19"
"fue 8","MUE 5"
"fue 10","MUE 25"
"fue 13","MUE 18"
"fue 14","MUE 29"
"fue 15","MUE 31"
"fue 16","MUE 6"
"fue 18","MUE 34"
"fue 19","MUE 13"
"fue 22","MUE 14"
"fue 24","MUE 3"
"fue 28","MUE 23"
"fue 29","MUE 21"
"fue 33","MUE 11"
"fue 35","MUE 26"
"fue 38","MUE 35"
"fue 39","MUE 8"
"fue 40","MUE 16"
"fue 41","MUE 1"
"fue 47","MUE 27"
"fue 50","MUE 17"
"fue 52","MUE 15"
"fue 53","MUE 12"
"fue 54","MUE 22"
"fue 55","MUE 32"
"fue 59","MUE 33"
"fue 63","MUE 28"
"fue 64","MUE 9"
"fue 66","MUE 20"
"fue 70","MUE 7"
"fue 72","MUE 36"
"fue 73","MUE 4"
"fue 74","MUE 2"
"fue 75","MUE 30"
"fue 77","MUE 24"
"fue 78","MUE 10"
