"fue","MUE"
"fue 1","MUE 35"
"fue 2","MUE 4"
"fue 5","MUE 20"
"fue 6","MUE 28"
"fue 13","MUE 22"
"fue 14","MUE 19"
"fue 17","MUE 7"
"fue 18","MUE 2"
"fue 20","MUE 16"
"fue 23","MUE 30"
"fue 25","MUE 29"
"fue 26","MUE 6"
"fue 29","MUE 24"
"fue 31","MUE 21"
"fue 34","MUE 27"
"fue 35","MUE 17"
"fue 37","MUE 11"
"fue 38","MUE 14"
"fue 44","MUE 18"
"fue 45","MUE 9"
"fue 49","MUE 12"
"fue 53","MUE 1"
"fue 54","MUE 26"
"fue 56","MUE 33"
"fue 57","MUE 15"
"fue 61","MUE 32"
"fue 63","MUE 34"
"fue 64","MUE 5"
"fue 66","MUE 23"
"fue 67","MUE 36"
"fue 72","MUE 25"
"fue 73","MUE 8"
"fue 74","MUE 13"
"fue 76","MUE 10"
"fue 77","MUE 31"
"fue 78","MUE 3"
