"fue","MUE"
"fue 1","MUE 4"
"fue 4","MUE 3"
"fue 5","MUE 17"
"fue 7","MUE 22"
"fue 8","MUE 2"
"fue 9","MUE 33"
"fue 10","MUE 34"
"fue 17","MUE 13"
"fue 21","MUE 5"
"fue 22","MUE 12"
"fue 24","MUE 32"
"fue 26","MUE 1"
"fue 27","MUE 7"
"fue 29","MUE 19"
"fue 32","MUE 23"
"fue 34","MUE 16"
"fue 35","MUE 35"
"fue 36","MUE 9"
"fue 38","MUE 30"
"fue 39","MUE 8"
"fue 49","MUE 11"
"fue 53","MUE 15"
"fue 56","MUE 21"
"fue 57","MUE 36"
"fue 59","MUE 18"
"fue 64","MUE 25"
"fue 67","MUE 28"
"fue 69","MUE 27"
"fue 70","MUE 6"
"fue 71","MUE 31"
"fue 74","MUE 10"
"fue 77","MUE 24"
"fue 79","MUE 29"
"fue 83","MUE 26"
"fue 86","MUE 14"
"fue 87","MUE 20"
