"fue","MUE"
"fue 2","MUE 20"
"fue 3","MUE 29"
"fue 8","MUE 7"
"fue 10","MUE 26"
"fue 12","MUE 2"
"fue 13","MUE 10"
"fue 15","MUE 11"
"fue 21","MUE 16"
"fue 22","MUE 6"
"fue 23","MUE 28"
"fue 26","MUE 34"
"fue 28","MUE 31"
"fue 29","MUE 30"
"fue 32","MUE 32"
"fue 36","MUE 21"
"fue 38","MUE 3"
"fue 40","MUE 17"
"fue 45","MUE 1"
"fue 46","MUE 33"
"fue 47","MUE 12"
"fue 49","MUE 14"
"fue 51","MUE 35"
"fue 52","MUE 19"
"fue 56","MUE 27"
"fue 57","MUE 8"
"fue 59","MUE 36"
"fue 61","MUE 5"
"fue 65","MUE 13"
"fue 68","MUE 18"
"fue 69","MUE 15"
"fue 73","MUE 24"
"fue 77","MUE 23"
"fue 81","MUE 4"
"fue 82","MUE 22"
"fue 83","MUE 25"
"fue 84","MUE 9"
