"fue","MUE"
"fue 1","MUE 18"
"fue 2","MUE 28"
"fue 3","MUE 15"
"fue 6","MUE 29"
"fue 8","MUE 3"
"fue 10","MUE 34"
"fue 14","MUE 27"
"fue 17","MUE 36"
"fue 19","MUE 6"
"fue 20","MUE 5"
"fue 23","MUE 24"
"fue 25","MUE 21"
"fue 26","MUE 20"
"fue 27","MUE 25"
"fue 32","MUE 13"
"fue 33","MUE 7"
"fue 34","MUE 4"
"fue 35","MUE 23"
"fue 36","MUE 2"
"fue 46","MUE 22"
"fue 48","MUE 10"
"fue 49","MUE 26"
"fue 50","MUE 9"
"fue 52","MUE 32"
"fue 53","MUE 8"
"fue 56","MUE 14"
"fue 60","MUE 30"
"fue 65","MUE 33"
"fue 70","MUE 35"
"fue 73","MUE 12"
"fue 79","MUE 19"
"fue 80","MUE 16"
"fue 81","MUE 31"
"fue 85","MUE 11"
"fue 89","MUE 1"
"fue 90","MUE 17"
