"fue","MUE"
"fue 4","MUE 15"
"fue 7","MUE 11"
"fue 8","MUE 10"
"fue 10","MUE 32"
"fue 14","MUE 34"
"fue 17","MUE 21"
"fue 18","MUE 2"
"fue 21","MUE 35"
"fue 22","MUE 31"
"fue 23","MUE 19"
"fue 24","MUE 3"
"fue 25","MUE 29"
"fue 26","MUE 16"
"fue 28","MUE 17"
"fue 30","MUE 36"
"fue 33","MUE 9"
"fue 36","MUE 22"
"fue 39","MUE 5"
"fue 40","MUE 23"
"fue 42","MUE 12"
"fue 43","MUE 14"
"fue 44","MUE 8"
"fue 45","MUE 33"
"fue 49","MUE 30"
"fue 53","MUE 25"
"fue 56","MUE 20"
"fue 57","MUE 6"
"fue 58","MUE 26"
"fue 61","MUE 18"
"fue 62","MUE 27"
"fue 63","MUE 1"
"fue 64","MUE 7"
"fue 66","MUE 13"
"fue 68","MUE 4"
"fue 70","MUE 28"
"fue 72","MUE 24"
