"fue","MUE"
"fue 1","MUE 35"
"fue 2","MUE 23"
"fue 3","MUE 12"
"fue 6","MUE 34"
"fue 9","MUE 27"
"fue 11","MUE 16"
"fue 14","MUE 25"
"fue 15","MUE 36"
"fue 16","MUE 31"
"fue 19","MUE 30"
"fue 21","MUE 20"
"fue 23","MUE 2"
"fue 24","MUE 8"
"fue 25","MUE 6"
"fue 27","MUE 26"
"fue 28","MUE 9"
"fue 29","MUE 4"
"fue 30","MUE 29"
"fue 32","MUE 14"
"fue 35","MUE 17"
"fue 37","MUE 1"
"fue 43","MUE 5"
"fue 45","MUE 10"
"fue 46","MUE 18"
"fue 55","MUE 15"
"fue 57","MUE 22"
"fue 58","MUE 7"
"fue 60","MUE 28"
"fue 63","MUE 24"
"fue 64","MUE 33"
"fue 66","MUE 19"
"fue 71","MUE 11"
"fue 72","MUE 21"
"fue 76","MUE 13"
"fue 77","MUE 32"
"fue 78","MUE 3"
