"fue","MUE"
"fue 3","MUE 16"
"fue 4","MUE 32"
"fue 6","MUE 33"
"fue 7","MUE 4"
"fue 8","MUE 26"
"fue 9","MUE 10"
"fue 10","MUE 2"
"fue 11","MUE 27"
"fue 12","MUE 35"
"fue 13","MUE 20"
"fue 14","MUE 22"
"fue 15","MUE 9"
"fue 16","MUE 21"
"fue 17","MUE 12"
"fue 18","MUE 23"
"fue 19","MUE 13"
"fue 21","MUE 3"
"fue 23","MUE 34"
"fue 24","MUE 36"
"fue 25","MUE 1"
"fue 28","MUE 15"
"fue 31","MUE 17"
"fue 32","MUE 14"
"fue 33","MUE 5"
"fue 34","MUE 19"
"fue 35","MUE 6"
"fue 36","MUE 11"
"fue 37","MUE 8"
"fue 38","MUE 28"
"fue 41","MUE 30"
"fue 42","MUE 25"
"fue 43","MUE 31"
"fue 44","MUE 18"
"fue 45","MUE 24"
"fue 46","MUE 7"
"fue 48","MUE 29"
