"fue","MUE"
"fue 4","MUE 31"
"fue 6","MUE 5"
"fue 14","MUE 17"
"fue 17","MUE 2"
"fue 18","MUE 12"
"fue 22","MUE 11"
"fue 23","MUE 29"
"fue 24","MUE 36"
"fue 26","MUE 26"
"fue 28","MUE 4"
"fue 29","MUE 35"
"fue 32","MUE 18"
"fue 33","MUE 21"
"fue 34","MUE 33"
"fue 44","MUE 10"
"fue 45","MUE 25"
"fue 46","MUE 15"
"fue 49","MUE 1"
"fue 50","MUE 16"
"fue 53","MUE 7"
"fue 55","MUE 27"
"fue 58","MUE 8"
"fue 61","MUE 6"
"fue 63","MUE 9"
"fue 64","MUE 28"
"fue 66","MUE 19"
"fue 67","MUE 30"
"fue 71","MUE 22"
"fue 72","MUE 3"
"fue 73","MUE 34"
"fue 74","MUE 32"
"fue 75","MUE 14"
"fue 79","MUE 24"
"fue 83","MUE 13"
"fue 84","MUE 23"
"fue 90","MUE 20"
