"fue","MUE"
"fue 8","MUE 30"
"fue 10","MUE 14"
"fue 12","MUE 11"
"fue 14","MUE 1"
"fue 22","MUE 17"
"fue 24","MUE 24"
"fue 25","MUE 20"
"fue 27","MUE 18"
"fue 28","MUE 22"
"fue 30","MUE 31"
"fue 31","MUE 16"
"fue 32","MUE 10"
"fue 34","MUE 8"
"fue 35","MUE 34"
"fue 36","MUE 25"
"fue 38","MUE 3"
"fue 39","MUE 7"
"fue 40","MUE 6"
"fue 41","MUE 2"
"fue 42","MUE 9"
"fue 46","MUE 19"
"fue 48","MUE 29"
"fue 54","MUE 32"
"fue 56","MUE 33"
"fue 67","MUE 21"
"fue 69","MUE 12"
"fue 70","MUE 28"
"fue 72","MUE 27"
"fue 73","MUE 15"
"fue 75","MUE 23"
"fue 76","MUE 5"
"fue 77","MUE 13"
"fue 78","MUE 4"
"fue 80","MUE 36"
"fue 82","MUE 35"
"fue 83","MUE 26"
