"fue","MUE"
"fue 1","MUE 34"
"fue 2","MUE 13"
"fue 3","MUE 19"
"fue 6","MUE 21"
"fue 7","MUE 18"
"fue 8","MUE 36"
"fue 9","MUE 7"
"fue 10","MUE 32"
"fue 11","MUE 31"
"fue 12","MUE 4"
"fue 15","MUE 9"
"fue 16","MUE 6"
"fue 17","MUE 8"
"fue 18","MUE 23"
"fue 19","MUE 1"
"fue 21","MUE 14"
"fue 25","MUE 2"
"fue 26","MUE 35"
"fue 27","MUE 3"
"fue 29","MUE 22"
"fue 30","MUE 20"
"fue 31","MUE 16"
"fue 32","MUE 15"
"fue 35","MUE 25"
"fue 36","MUE 26"
"fue 37","MUE 24"
"fue 38","MUE 5"
"fue 39","MUE 33"
"fue 40","MUE 30"
"fue 41","MUE 11"
"fue 43","MUE 29"
"fue 44","MUE 10"
"fue 46","MUE 27"
"fue 47","MUE 12"
"fue 53","MUE 28"
"fue 54","MUE 17"
