"fue","MUE"
"fue 3","MUE 16"
"fue 5","MUE 26"
"fue 6","MUE 14"
"fue 7","MUE 8"
"fue 9","MUE 28"
"fue 11","MUE 11"
"fue 17","MUE 2"
"fue 20","MUE 22"
"fue 22","MUE 24"
"fue 23","MUE 1"
"fue 24","MUE 17"
"fue 25","MUE 33"
"fue 26","MUE 4"
"fue 28","MUE 10"
"fue 30","MUE 19"
"fue 31","MUE 6"
"fue 32","MUE 27"
"fue 34","MUE 12"
"fue 35","MUE 21"
"fue 36","MUE 30"
"fue 37","MUE 13"
"fue 38","MUE 32"
"fue 42","MUE 9"
"fue 43","MUE 3"
"fue 45","MUE 23"
"fue 46","MUE 25"
"fue 50","MUE 7"
"fue 51","MUE 5"
"fue 52","MUE 36"
"fue 54","MUE 18"
"fue 56","MUE 20"
"fue 58","MUE 31"
"fue 59","MUE 29"
"fue 61","MUE 35"
"fue 62","MUE 15"
"fue 65","MUE 34"
