"fue","MUE"
"fue 2","MUE 7"
"fue 4","MUE 32"
"fue 5","MUE 4"
"fue 7","MUE 30"
"fue 9","MUE 35"
"fue 10","MUE 3"
"fue 11","MUE 11"
"fue 13","MUE 14"
"fue 16","MUE 21"
"fue 20","MUE 15"
"fue 26","MUE 31"
"fue 27","MUE 29"
"fue 28","MUE 33"
"fue 29","MUE 9"
"fue 30","MUE 34"
"fue 31","MUE 23"
"fue 32","MUE 19"
"fue 33","MUE 27"
"fue 40","MUE 6"
"fue 41","MUE 5"
"fue 43","MUE 36"
"fue 45","MUE 13"
"fue 47","MUE 18"
"fue 51","MUE 22"
"fue 55","MUE 8"
"fue 57","MUE 1"
"fue 59","MUE 12"
"fue 61","MUE 26"
"fue 62","MUE 10"
"fue 64","MUE 25"
"fue 66","MUE 16"
"fue 68","MUE 17"
"fue 70","MUE 28"
"fue 71","MUE 20"
"fue 73","MUE 24"
"fue 75","MUE 2"
