"fue","MUE"
"fue 1","MUE 35"
"fue 5","MUE 36"
"fue 6","MUE 20"
"fue 7","MUE 8"
"fue 9","MUE 10"
"fue 11","MUE 29"
"fue 14","MUE 18"
"fue 15","MUE 28"
"fue 23","MUE 26"
"fue 27","MUE 16"
"fue 29","MUE 2"
"fue 30","MUE 22"
"fue 31","MUE 5"
"fue 32","MUE 33"
"fue 33","MUE 12"
"fue 35","MUE 14"
"fue 36","MUE 31"
"fue 37","MUE 9"
"fue 40","MUE 17"
"fue 41","MUE 30"
"fue 42","MUE 32"
"fue 43","MUE 6"
"fue 46","MUE 19"
"fue 48","MUE 1"
"fue 50","MUE 11"
"fue 54","MUE 4"
"fue 55","MUE 34"
"fue 56","MUE 13"
"fue 57","MUE 27"
"fue 59","MUE 7"
"fue 60","MUE 3"
"fue 67","MUE 21"
"fue 69","MUE 15"
"fue 72","MUE 24"
"fue 75","MUE 23"
"fue 77","MUE 25"
