"fue","MUE"
"fue 1","MUE 29"
"fue 2","MUE 20"
"fue 3","MUE 15"
"fue 4","MUE 35"
"fue 7","MUE 34"
"fue 8","MUE 18"
"fue 9","MUE 28"
"fue 13","MUE 9"
"fue 14","MUE 36"
"fue 15","MUE 17"
"fue 16","MUE 14"
"fue 18","MUE 33"
"fue 19","MUE 22"
"fue 20","MUE 13"
"fue 23","MUE 12"
"fue 24","MUE 2"
"fue 26","MUE 1"
"fue 30","MUE 30"
"fue 31","MUE 4"
"fue 34","MUE 32"
"fue 35","MUE 31"
"fue 36","MUE 3"
"fue 38","MUE 11"
"fue 39","MUE 21"
"fue 42","MUE 16"
"fue 44","MUE 8"
"fue 49","MUE 25"
"fue 50","MUE 23"
"fue 51","MUE 27"
"fue 52","MUE 7"
"fue 53","MUE 19"
"fue 57","MUE 6"
"fue 58","MUE 5"
"fue 61","MUE 10"
"fue 62","MUE 26"
"fue 65","MUE 24"
